Token,Frequency,node_id,component_id,in_giant_component
certeza,47,4832,0,True
sentimos,47,4833,0,True
prestó,47,4834,0,True
mete,47,4835,0,True
separado,47,4836,789,False
apunta,47,4837,0,True
prefieren,47,4838,0,True
tardó,47,4839,0,True
amada,47,4840,0,True
mejillas,47,4841,0,True
responsables,47,4842,0,True
devolvió,47,4843,0,True
pera,47,4844,0,True
gastado,47,4845,0,True
bala,47,4846,0,True
pusiste,47,4847,0,True
david,47,4848,790,False
temporal,47,4849,0,True
actuales,47,4850,0,True
pensarlo,47,4851,0,True
limpieza,47,4852,0,True
timbre,47,4853,0,True
hechas,47,4854,0,True
regresa,47,4855,0,True
noble,47,4856,791,False
go,47,4857,0,True
inclinó,47,4858,0,True
celosa,47,4859,0,True
involucrado,47,4860,0,True
enciende,47,4861,0,True
pasara,47,4862,0,True
estaciones,47,4863,30,False
podrán,47,4864,0,True
cámaras,46,4865,0,True
damos,46,4866,0,True
sector,46,4867,792,False
impedir,46,4868,0,True
atravesó,46,4869,0,True
sentaron,46,4870,0,True
volante,46,4871,0,True
cigarrillos,46,4872,69,False
acusó,46,4873,356,False
defender,46,4874,0,True
lleguen,46,4875,0,True
eligió,46,4876,0,True
despedir,46,4877,0,True
estemos,46,4878,0,True
tremendamente,46,4879,0,True
echarle,46,4880,0,True
viví,46,4881,0,True
mías,46,4882,0,True
gallinas,46,4883,0,True
gritando,46,4884,0,True
desear,46,4885,0,True
estrategia,46,4886,793,False
consideración,46,4887,0,True
combate,46,4888,0,True
experiencias,46,4889,109,False
regrese,46,4890,0,True
privada,46,4891,488,False
exposición,46,4892,0,True
amargo,46,4893,0,True
secó,46,4894,429,False
incorrecto,46,4895,0,True
alimentan,46,4896,0,True
seriamente,46,4897,0,True
sugiero,46,4898,0,True
expertos,46,4899,0,True
hazme,46,4900,0,True
crítico,46,4901,679,False
requieren,46,4902,0,True
rubio,46,4903,794,False
enigma,46,4904,0,True
perezoso,46,4905,0,True
científica,46,4906,0,True
catedral,46,4907,795,False
dirige,46,4908,0,True
compleja,46,4909,0,True
desprecio,46,4910,0,True
ballenas,46,4911,0,True
california,46,4912,796,False
competición,46,4913,484,False
festival,46,4914,797,False
conocés,46,4915,0,True
niego,46,4916,0,True
complicada,46,4917,0,True
textos,46,4918,0,True
niveles,46,4919,193,False
claudia,46,4920,0,True
tienden,46,4921,0,True
natación,46,4922,441,False
conocéis,46,4923,0,True
encontrarse,46,4924,0,True
admito,46,4925,0,True
esperaban,46,4926,0,True
hablen,46,4927,0,True
abismo,46,4928,0,True
producir,46,4929,0,True
solían,46,4930,0,True
panadería,46,4931,798,False
saliera,46,4932,0,True
pleno,46,4933,0,True
césar,46,4934,799,False
escondidas,46,4935,0,True
arrojó,46,4936,0,True
usuarios,46,4937,720,False
reírse,45,4938,0,True
fina,45,4939,0,True
jersey,45,4940,800,False
acostarme,45,4941,0,True
matando,45,4942,0,True
podíamos,45,4943,0,True
vendrán,45,4944,0,True
mezquita,45,4945,801,False
yumi,45,4946,675,False
alerta,45,4947,0,True
nevera,45,4948,2,False
eches,45,4949,0,True
adoptar,45,4950,802,False
saludos,45,4951,0,True
oscuras,45,4952,223,False
cuba,45,4953,0,True
contratar,45,4954,0,True
sepan,45,4955,0,True
herencia,45,4956,0,True
deseas,45,4957,0,True
autopista,45,4958,0,True
resumen,45,4959,0,True
indicar,45,4960,0,True
arrancó,45,4961,0,True
barra,45,4962,0,True
cartero,45,4963,0,True
adolescente,45,4964,0,True
siguieron,45,4965,0,True
cataluña,45,4966,0,True
dinosaurios,45,4967,803,False
feria,45,4968,0,True
furioso,45,4969,0,True
atrapó,45,4970,0,True
ganará,45,4971,0,True
muchachas,45,4972,0,True
madres,45,4973,0,True
tradiciones,45,4974,0,True
corrí,45,4975,0,True
mascotas,45,4976,0,True
sueña,45,4977,146,False
ocurren,45,4978,0,True
temen,45,4979,0,True
manchas,45,4980,0,True
usarlo,45,4981,0,True
consecuencia,45,4982,0,True
insistió,45,4983,0,True
comprarse,45,4984,0,True
harán,45,4985,0,True
trampas,45,4986,0,True
período,45,4987,804,False
traen,45,4988,0,True
gastar,45,4989,0,True
entregar,45,4990,0,True
signos,45,4991,0,True
insecto,45,4992,296,False
permiten,45,4993,0,True
sentidos,45,4994,805,False
cristianos,45,4995,0,True
nemesio,45,4996,0,True
desconozco,45,4997,0,True
lamentablemente,45,4998,0,True
shakespeare,45,4999,806,False
permaneció,45,5000,0,True
sospecha,45,5001,370,False
fracasó,45,5002,0,True
asusta,45,5003,0,True
quedas,45,5004,0,True
mango,45,5005,807,False
antonio,45,5006,0,True
globo,45,5007,0,True
adn,45,5008,808,False
marcó,45,5009,0,True
telefónica,45,5010,0,True
loro,45,5011,0,True
maldita,45,5012,0,True
molestes,45,5013,0,True
estrés,45,5014,743,False
comprobar,45,5015,0,True
ventajas,45,5016,0,True
preguntando,45,5017,0,True
solitario,45,5018,0,True
sobras,45,5019,0,True
escala,45,5020,809,False
piensen,44,5021,0,True
querrías,44,5022,0,True
simpática,44,5023,0,True
maestros,44,5024,0,True
dejaría,44,5025,0,True
tíos,44,5026,0,True
pronóstico,44,5027,810,False
capítulo,44,5028,811,False
daniel,44,5029,812,False
lindos,44,5030,0,True
atento,44,5031,0,True
terroristas,44,5032,732,False
facultad,44,5033,813,False
admiro,44,5034,0,True
reconocí,44,5035,0,True
raíz,44,5036,740,False
misa,44,5037,0,True
húmedo,44,5038,0,True
hadas,44,5039,0,True
ciencias,44,5040,0,True
vegetales,44,5041,0,True
mínima,44,5042,0,True
piratas,44,5043,768,False
balón,44,5044,476,False
robot,44,5045,814,False
curar,44,5046,0,True
simples,44,5047,0,True
pasarme,44,5048,0,True
dólar,44,5049,0,True
peón,44,5050,815,False
júpiter,44,5051,816,False
prisionero,44,5052,216,False
finlandia,44,5053,817,False
pasteles,44,5054,221,False
deprisa,44,5055,0,True
pida,44,5056,0,True
reservar,44,5057,544,False
venus,44,5058,0,True
enseñarme,44,5059,0,True
plomo,44,5060,0,True
tuvieras,44,5061,0,True
invisible,44,5062,818,False
escoba,44,5063,0,True
marika,44,5064,0,True
considerar,44,5065,0,True
cubre,44,5066,0,True
rumano,44,5067,819,False
automático,44,5068,820,False
atentamente,44,5069,0,True
trajiste,44,5070,0,True
cálida,44,5071,0,True
declaró,44,5072,0,True
mostrarte,44,5073,0,True
oposición,44,5074,821,False
técnico,44,5075,0,True
invitaron,44,5076,0,True
indispensable,44,5077,0,True
rincón,44,5078,822,False
eventos,44,5079,0,True
déjeme,44,5080,0,True
rock,44,5081,584,False
soluciones,44,5082,0,True
presté,44,5083,0,True
centímetros,44,5084,0,True
leve,44,5085,0,True
rastro,44,5086,0,True
conductores,44,5087,324,False
fadil,44,5088,823,False
estante,44,5089,0,True
creación,44,5090,0,True
verbos,44,5091,0,True
mirá,43,5092,0,True
firma,43,5093,0,True
vendo,43,5094,0,True
trozos,43,5095,0,True
vencer,43,5096,0,True
pusimos,43,5097,0,True
eché,43,5098,0,True
justa,43,5099,0,True
ciega,43,5100,0,True
capacidades,43,5101,186,False
mediterráneo,43,5102,824,False
sospecho,43,5103,370,False
ponerlo,43,5104,0,True
enamorados,43,5105,0,True
apesta,43,5106,0,True
explotó,43,5107,559,False
tornillo,43,5108,0,True
sinceramente,43,5109,0,True
relativamente,43,5110,0,True
venezuela,43,5111,825,False
irene,43,5112,826,False
marrones,43,5113,0,True
aumentando,43,5114,0,True
corazones,43,5115,24,False
oía,43,5116,0,True
impresionado,43,5117,0,True
bondad,43,5118,0,True
terminaron,43,5119,0,True
confuso,43,5120,0,True
esperábamos,43,5121,0,True
fuga,43,5122,0,True
intérprete,43,5123,0,True
etiqueta,43,5124,0,True
idiotas,43,5125,0,True
calendario,43,5126,827,False
beneficio,43,5127,0,True
lavo,43,5128,0,True
enseñando,43,5129,0,True
bebes,43,5130,0,True
prendió,43,5131,0,True
gustaban,43,5132,0,True
aarón,43,5133,0,True
judíos,43,5134,0,True
entrado,43,5135,0,True
vacías,43,5136,0,True
queríamos,43,5137,0,True
pastor,43,5138,0,True
traigo,43,5139,0,True
miraron,43,5140,0,True
ola,43,5141,0,True
pides,43,5142,0,True
interlingua,43,5143,828,False
lucy,43,5144,0,True
bolsas,43,5145,175,False
creído,43,5146,0,True
respondido,43,5147,0,True
enfermos,43,5148,56,False
pedirte,43,5149,0,True
llegaría,43,5150,0,True
lisa,43,5151,0,True
gesto,43,5152,0,True
consultar,43,5153,0,True
tremendo,43,5154,0,True
positivo,43,5155,0,True
pronunciación,43,5156,605,False
adivina,43,5157,0,True
inspiración,43,5158,829,False
gentil,43,5159,0,True
ignoró,43,5160,830,False
despertado,43,5161,0,True
grita,43,5162,0,True
escasez,43,5163,0,True
reunió,43,5164,0,True
récord,43,5165,831,False
paja,43,5166,0,True
suicidio,43,5167,617,False
cocido,43,5168,0,True
colombia,43,5169,832,False
bienestar,43,5170,0,True
acabará,42,5171,0,True
silvia,42,5172,0,True
extiende,42,5173,0,True
sincera,42,5174,0,True
éstas,42,5175,0,True
encanto,42,5176,0,True
bufanda,42,5177,0,True
frenos,42,5178,0,True
ganaron,42,5179,833,False
acompañado,42,5180,0,True
préstamo,42,5181,834,False
instrumentos,42,5182,554,False
generoso,42,5183,0,True
séptimo,42,5184,0,True
funcionó,42,5185,0,True
preocupaciones,42,5186,0,True
dignidad,42,5187,835,False
judío,42,5188,0,True
lindas,42,5189,0,True
rocío,42,5190,0,True
testigos,42,5191,595,False
hongos,42,5192,496,False
equilibrio,42,5193,836,False
lingüística,42,5194,0,True
preocuparte,42,5195,0,True
ayudarla,42,5196,837,False
expectativas,42,5197,838,False
eliminar,42,5198,0,True
pisos,42,5199,0,True
despacho,42,5200,0,True
valioso,42,5201,0,True
gané,42,5202,0,True
periodo,42,5203,804,False
fiar,42,5204,0,True
composición,42,5205,839,False
picasso,42,5206,0,True
auténtica,42,5207,0,True
doctores,42,5208,0,True
cocinera,42,5209,53,False
vaqueros,42,5210,0,True
inundación,42,5211,840,False
hablaré,42,5212,0,True
flojo,42,5213,0,True
prometí,42,5214,0,True
descubrieron,42,5215,0,True
andan,42,5216,0,True
redacción,42,5217,0,True
inferior,42,5218,841,False
realizó,42,5219,0,True
cazador,42,5220,842,False
mejora,42,5221,3,False
crímenes,42,5222,230,False
samanta,42,5223,0,True
respiración,42,5224,433,False
quedarnos,42,5225,0,True
parcial,42,5226,0,True
quemado,42,5227,0,True
perfume,42,5228,843,False
carece,42,5229,0,True
internacionales,42,5230,0,True
investigar,42,5231,0,True
nucleares,42,5232,632,False
corría,42,5233,0,True
escocia,42,5234,844,False
atreve,42,5235,0,True
resultaron,42,5236,0,True
plumas,42,5237,438,False
rata,42,5238,0,True
italianos,42,5239,156,False
aseguró,42,5240,0,True
borrachos,42,5241,0,True
junta,42,5242,0,True
tribunal,42,5243,402,False
aspectos,42,5244,0,True
entendía,42,5245,0,True
quítate,42,5246,0,True
tranvía,42,5247,0,True
temía,42,5248,0,True
volverán,42,5249,0,True
continuación,42,5250,0,True
ayudaros,42,5251,0,True
cambié,42,5252,0,True
visitarme,42,5253,0,True
aumentado,42,5254,0,True
llovido,42,5255,0,True
pascua,42,5256,0,True
vinieras,42,5257,12,False
mereces,42,5258,0,True
coro,42,5259,0,True
corren,42,5260,0,True
cuernos,42,5261,0,True
cometí,42,5262,0,True
imbécil,42,5263,0,True
necesites,42,5264,0,True
elisa,42,5265,0,True
oímos,42,5266,0,True
empecemos,42,5267,0,True
moscú,41,5268,845,False
sandía,41,5269,0,True
camisas,41,5270,125,False
darnos,41,5271,0,True
faltaba,41,5272,0,True
antonia,41,5273,653,False
sentamos,41,5274,0,True
culpar,41,5275,81,False
juguemos,41,5276,0,True
abandonaron,41,5277,0,True
limpias,41,5278,0,True
sugerencia,41,5279,846,False
tendencia,41,5280,847,False
galaxia,41,5281,848,False
doloroso,41,5282,0,True
mejorando,41,5283,3,False
relojes,41,5284,42,False
etc,41,5285,0,True
patada,41,5286,0,True
robots,41,5287,814,False
autobuses,41,5288,48,False
encontrarte,41,5289,0,True
adicto,41,5290,849,False
serían,41,5291,0,True
montones,41,5292,0,True
campamento,41,5293,850,False
pato,41,5294,0,True
recogió,41,5295,0,True
avísame,41,5296,0,True
preguntaron,41,5297,0,True
contaré,41,5298,0,True
frito,41,5299,706,False
demonio,41,5300,0,True
emocionado,41,5301,0,True
ajeno,41,5302,0,True
nobel,41,5303,851,False
posibles,41,5304,0,True
proyectos,41,5305,97,False
consideraba,41,5306,0,True
guardó,41,5307,0,True
superiores,41,5308,0,True
cacao,41,5309,852,False
pondré,41,5310,0,True
habrán,41,5311,0,True
peleando,41,5312,0,True
carnet,41,5313,0,True
miren,41,5314,0,True
regar,41,5315,0,True
conclusiones,41,5316,0,True
abrieron,41,5317,0,True
durará,41,5318,0,True
callar,41,5319,0,True
juana,41,5320,0,True
enchufe,41,5321,0,True
cristianismo,41,5322,0,True
logramos,41,5323,0,True
imaginé,41,5324,0,True
propaganda,41,5325,853,False
oriente,41,5326,0,True
apuntó,41,5327,0,True
alimenta,41,5328,0,True
láctea,41,5329,0,True
disposición,41,5330,0,True
sacaron,41,5331,0,True
coartada,41,5332,0,True
necesidades,41,5333,0,True
dominio,41,5334,854,False
absoluta,41,5335,0,True
vientos,41,5336,84,False
enterrado,41,5337,280,False
cruce,41,5338,0,True
arreglo,41,5339,0,True
oírlo,41,5340,0,True
atrapados,41,5341,0,True
mostraré,41,5342,0,True
estate,41,5343,855,False
decenas,41,5344,0,True
payaso,41,5345,0,True
hazte,41,5346,0,True
reconocido,41,5347,0,True
valores,41,5348,135,False
confíes,41,5349,0,True
insulto,41,5350,0,True
trump,41,5351,856,False
mejorado,41,5352,3,False
necesitáis,41,5353,0,True
norma,41,5354,0,True
lápices,41,5355,857,False
bajas,41,5356,0,True
veinticinco,41,5357,0,True
onda,41,5358,0,True
gobernantes,41,5359,78,False
tomarte,41,5360,0,True
sábanas,41,5361,0,True
muera,41,5362,0,True
finés,41,5363,0,True
conveniente,41,5364,0,True
diamante,41,5365,858,False
maravilla,41,5366,0,True
gravedad,40,5367,0,True
pasaste,40,5368,0,True
echan,40,5369,0,True
veloz,40,5370,0,True
aprendes,40,5371,0,True
cortos,40,5372,0,True
holanda,40,5373,703,False
ayudo,40,5374,0,True
latina,40,5375,38,False
acerques,40,5376,0,True
vendiendo,40,5377,0,True
tortilla,40,5378,859,False
permítame,40,5379,0,True
impresora,40,5380,316,False
aceitunas,40,5381,860,False
ópera,40,5382,861,False
secreta,40,5383,0,True
pierda,40,5384,0,True
nuria,40,5385,0,True
ingeniero,40,5386,862,False
tizi,40,5387,0,True
estarías,40,5388,0,True
reciente,40,5389,0,True
cuchillos,40,5390,141,False
labor,40,5391,863,False
voluntario,40,5392,864,False
perra,40,5393,0,True
ventilador,40,5394,865,False
fronteras,40,5395,529,False
preguntarte,40,5396,0,True
vuelvan,40,5397,0,True
encendida,40,5398,0,True
comercio,40,5399,866,False
miras,40,5400,0,True
felisa,40,5401,0,True
menuda,40,5402,0,True
registro,40,5403,867,False
listas,40,5404,0,True
equivocados,40,5405,0,True
factores,40,5406,868,False
aseguro,40,5407,0,True
pagaré,40,5408,0,True
sacrificio,40,5409,869,False
cole,40,5410,870,False
tardar,40,5411,0,True
trucos,40,5412,0,True
pasaré,40,5413,0,True
cometa,40,5414,0,True
habrían,40,5415,0,True
semejantes,40,5416,0,True
ataques,40,5417,0,True
atreves,40,5418,0,True
armado,40,5419,0,True
permanente,40,5420,871,False
pendiente,40,5421,0,True
indica,40,5422,0,True
peras,40,5423,0,True
estúpidas,40,5424,0,True
mantente,40,5425,0,True
prestas,40,5426,0,True
esconde,40,5427,0,True
impuesto,40,5428,348,False
terriblemente,40,5429,0,True
exige,40,5430,0,True
tarjetas,40,5431,237,False
memorizar,40,5432,872,False
barcelona,40,5433,873,False
intensa,40,5434,0,True
decís,40,5435,0,True
sello,40,5436,0,True
soleado,40,5437,874,False
petición,40,5438,0,True
gotas,40,5439,0,True
tanaka,40,5440,0,True
enseño,40,5441,0,True
usaba,40,5442,0,True
débiles,40,5443,0,True
libras,40,5444,0,True
lávate,40,5445,0,True
enfadar,40,5446,0,True
atenas,40,5447,266,False
construyendo,40,5448,0,True
tripulación,40,5449,875,False
extremo,40,5450,0,True
caracteres,40,5451,303,False
convencida,40,5452,0,True
aprenden,40,5453,0,True
acusaron,40,5454,356,False
euskera,40,5455,0,True
asustó,40,5456,0,True
cabilo,40,5457,0,True
universitario,40,5458,0,True
pondrá,40,5459,0,True
candidatos,40,5460,729,False
acostar,40,5461,876,False
ahorros,40,5462,0,True
riesgos,40,5463,0,True
fracasado,39,5464,0,True
bañera,39,5465,877,False
vivas,39,5466,0,True
granada,39,5467,0,True
paula,39,5468,0,True
timotea,39,5469,878,False
traiga,39,5470,0,True
estudiamos,39,5471,0,True
vendemos,39,5472,0,True
rehusó,39,5473,879,False
pedo,39,5474,0,True
molestar,39,5475,0,True
pesadillas,39,5476,146,False
ahorita,39,5477,0,True
gallego,39,5478,0,True
tranquilidad,39,5479,0,True
porquería,39,5480,0,True
adivinar,39,5481,0,True
interpretación,39,5482,0,True
fuegos,39,5483,0,True
retirar,39,5484,0,True
bebas,39,5485,0,True
resolvió,39,5486,0,True
ahogó,39,5487,880,False
agudo,39,5488,0,True
lanza,39,5489,0,True
coincidencia,39,5490,881,False
delfines,39,5491,882,False
corregir,39,5492,0,True
pretendo,39,5493,0,True
abundancia,39,5494,0,True
pereza,39,5495,0,True
desmayó,39,5496,0,True
inconsciente,39,5497,883,False
pulsera,39,5498,728,False
vacuna,39,5499,884,False
mandado,39,5500,0,True
podríais,39,5501,0,True
recibieron,39,5502,0,True
chocó,39,5503,0,True
tesis,39,5504,0,True
muñeco,39,5505,0,True
átomos,39,5506,885,False
balde,39,5507,886,False
ventas,39,5508,0,True
comerme,39,5509,0,True
acontecimientos,39,5510,0,True
trate,39,5511,0,True
compraría,39,5512,887,False
soltera,39,5513,0,True
concentración,39,5514,888,False
tranquilamente,39,5515,0,True
diamantes,39,5516,858,False
cercanos,39,5517,0,True
jarrón,39,5518,0,True
observar,39,5519,0,True
humedad,39,5520,889,False
ayuntamiento,39,5521,0,True
casé,39,5522,34,False
cocodrilo,39,5523,890,False
injusticia,39,5524,891,False
harvard,39,5525,892,False
laboral,39,5526,0,True
cabezas,39,5527,0,True
sucias,39,5528,0,True
dragón,39,5529,893,False
informado,39,5530,0,True
desgraciadamente,39,5531,0,True
dejarte,39,5532,0,True
constitución,39,5533,894,False
mojada,39,5534,0,True
antemano,39,5535,0,True
acompañó,39,5536,0,True
modernos,39,5537,0,True
máxima,39,5538,0,True
encendido,39,5539,0,True
aplica,39,5540,0,True
use,39,5541,0,True
utilizado,39,5542,0,True
picó,39,5543,0,True
dedica,39,5544,0,True
habré,39,5545,0,True
codo,39,5546,0,True
casarte,39,5547,34,False
diarios,39,5548,0,True
caos,39,5549,0,True
eterna,39,5550,607,False
crean,39,5551,514,False
griega,39,5552,266,False
nevó,39,5553,0,True
llevando,39,5554,0,True
funciones,39,5555,409,False
leen,39,5556,0,True
griegos,39,5557,266,False
dormidos,39,5558,0,True
lidia,39,5559,0,True
recuperó,38,5560,0,True
hospitales,38,5561,77,False
agencia,38,5562,895,False
ratito,38,5563,0,True
apuntes,38,5564,0,True
demuestra,38,5565,0,True
seguiré,38,5566,0,True
puestas,38,5567,0,True
llevarte,38,5568,0,True
jaque,38,5569,0,True
nomás,38,5570,0,True
encontrará,38,5571,0,True
mencionó,38,5572,0,True
comprende,38,5573,0,True
cordero,38,5574,0,True
sentarte,38,5575,0,True
oírte,38,5576,0,True
reto,38,5577,0,True
arregló,38,5578,0,True
aumenta,38,5579,0,True
giró,38,5580,0,True
sabría,38,5581,0,True
cómplice,38,5582,0,True
jurado,38,5583,402,False
matarme,38,5584,0,True
tratan,38,5585,0,True
alejandro,38,5586,0,True
nostalgia,38,5587,896,False
oculta,38,5588,0,True
fortaleza,38,5589,0,True
estúpidos,38,5590,0,True
andá,38,5591,0,True
darán,38,5592,0,True
pasaría,38,5593,0,True
vendí,38,5594,0,True
refugio,38,5595,897,False
llovía,38,5596,0,True
utilidad,38,5597,0,True
notó,38,5598,0,True
generaciones,38,5599,0,True
practicando,38,5600,0,True
tiburón,38,5601,898,False
arreglarlo,38,5602,0,True
longitud,38,5603,899,False
descuento,38,5604,900,False
comienzan,38,5605,0,True
hablaban,38,5606,0,True
gases,38,5607,269,False
lío,38,5608,0,True
especialista,38,5609,0,True
voto,38,5610,0,True
metales,38,5611,390,False
medalla,38,5612,0,True
publicó,38,5613,0,True
alfil,38,5614,0,True
creés,38,5615,0,True
aplicación,38,5616,0,True
absurda,38,5617,0,True
envié,38,5618,0,True
vuelves,38,5619,0,True
comprensión,38,5620,0,True
confesar,38,5621,547,False
perfil,38,5622,901,False
ejercicios,38,5623,198,False
odias,38,5624,0,True
quienquiera,38,5625,0,True
eléctricos,38,5626,371,False
pesimista,38,5627,0,True
conceptos,38,5628,0,True
mayuko,38,5629,902,False
fíjate,38,5630,0,True
aparecer,38,5631,0,True
escapado,38,5632,0,True
déjate,38,5633,0,True
rechazar,38,5634,0,True
domicilio,38,5635,0,True
postura,38,5636,326,False
sigas,38,5637,0,True
amplio,38,5638,0,True
corresponde,38,5639,0,True
columna,38,5640,903,False
hueco,38,5641,0,True
quinientos,38,5642,0,True
encuentres,38,5643,0,True
extraordinario,38,5644,0,True
muertas,38,5645,0,True
alzó,38,5646,0,True
huerto,38,5647,0,True
rompecabezas,38,5648,0,True
atún,38,5649,0,True
asistencia,38,5650,0,True
antigüedad,38,5651,0,True
mona,38,5652,0,True
ia,38,5653,0,True
regalar,38,5654,0,True
sucios,38,5655,0,True
habiendo,38,5656,0,True
conflictos,38,5657,673,False
religiones,38,5658,0,True
aumentar,38,5659,0,True
lucas,38,5660,0,True
acostó,38,5661,0,True
esperen,38,5662,0,True
gigantes,38,5663,0,True
criatura,38,5664,0,True
carmen,38,5665,904,False
asqueroso,38,5666,0,True
arreglado,38,5667,0,True
península,38,5668,905,False
ponía,38,5669,0,True
agarrar,38,5670,0,True
enojó,38,5671,0,True
castillos,38,5672,282,False
solemos,38,5673,0,True
marcado,38,5674,0,True
senté,38,5675,0,True
pendientes,38,5676,0,True
triunfar,38,5677,0,True
servirá,38,5678,0,True
emperador,38,5679,906,False
conrado,38,5680,0,True
judy,38,5681,0,True
salta,38,5682,350,False
intercambio,37,5683,907,False
meg,37,5684,0,True
ando,37,5685,908,False
vegetariano,37,5686,909,False
equivoca,37,5687,0,True
decidimos,37,5688,0,True
curioso,37,5689,0,True
viajo,37,5690,0,True
brisa,37,5691,0,True
limitado,37,5692,0,True
montó,37,5693,0,True
digno,37,5694,0,True
contenía,37,5695,0,True
valiosa,37,5696,0,True
inicio,37,5697,0,True
echamos,37,5698,0,True
preso,37,5699,0,True
janeiro,37,5700,0,True
traición,37,5701,910,False
diferenciar,37,5702,911,False
conservar,37,5703,0,True
as,37,5704,0,True
medir,37,5705,0,True
recompensa,37,5706,0,True
fingir,37,5707,0,True
halla,37,5708,0,True
disparar,37,5709,0,True
entendemos,37,5710,0,True
excesivamente,37,5711,5,False
pecados,37,5712,698,False
observa,37,5713,0,True
reporte,37,5714,0,True
trasero,37,5715,0,True
fugaz,37,5716,0,True
locales,37,5717,0,True
fernando,37,5718,0,True
terminan,37,5719,0,True
viuda,37,5720,72,False
potencial,37,5721,912,False
literalmente,37,5722,0,True
saldré,37,5723,0,True
parto,37,5724,0,True
sombras,37,5725,256,False
estando,37,5726,0,True
mina,37,5727,0,True
verdura,37,5728,0,True
veros,37,5729,0,True
salgamos,37,5730,0,True
huracán,37,5731,183,False
alrededores,37,5732,0,True
historietas,37,5733,0,True
duermes,37,5734,0,True
consuelo,37,5735,0,True
tormentas,37,5736,183,False
lincoln,37,5737,913,False
cebollas,37,5738,593,False
injusto,37,5739,891,False
aclarar,37,5740,0,True
organizar,37,5741,0,True
bronca,37,5742,0,True
veis,37,5743,0,True
huelen,37,5744,0,True
vejez,37,5745,0,True
explicaciones,37,5746,0,True
poderoso,37,5747,0,True
virtudes,37,5748,562,False
reforma,37,5749,914,False
venid,37,5750,0,True
investigando,37,5751,0,True
serlo,37,5752,0,True
disculpó,37,5753,0,True
sorprendida,37,5754,0,True
bretaña,37,5755,915,False
flecha,37,5756,0,True
contaba,37,5757,0,True
sexual,37,5758,410,False
enojar,37,5759,0,True
igualdad,37,5760,916,False
espía,37,5761,917,False
ruego,37,5762,0,True
aborto,37,5763,918,False
satisfechos,37,5764,0,True
james,37,5765,919,False
enamoré,37,5766,0,True
astronomía,37,5767,920,False
explica,37,5768,0,True
engaño,37,5769,0,True
arruinó,37,5770,0,True
coronavirus,37,5771,921,False
estricto,37,5772,922,False
cirugía,37,5773,923,False
recordó,37,5774,0,True
notable,37,5775,0,True
magnífica,37,5776,0,True
plenamente,37,5777,0,True
suspendido,37,5778,0,True
homicidio,37,5779,0,True
tumbado,37,5780,0,True
mercurio,37,5781,924,False
pensáis,37,5782,0,True
recoge,37,5783,0,True
bajando,37,5784,0,True
tuyas,37,5785,0,True
relajarme,37,5786,0,True
comparado,37,5787,925,False
cerradura,37,5788,0,True
tires,37,5789,0,True
bicho,37,5790,0,True
microondas,37,5791,926,False
surgió,36,5792,0,True
cobre,36,5793,927,False
indicarme,36,5794,0,True
washington,36,5795,928,False
haberla,36,5796,0,True
estampillas,36,5797,0,True
negativo,36,5798,929,False
millonario,36,5799,930,False
arroyo,36,5800,0,True
enterado,36,5801,0,True
romántico,36,5802,0,True
agenda,36,5803,931,False
taxista,36,5804,157,False
youtube,36,5805,932,False
hambrientos,36,5806,0,True
comencé,36,5807,0,True
sagrado,36,5808,0,True
pastillas,36,5809,0,True
nochebuena,36,5810,0,True
ordenar,36,5811,0,True
turista,36,5812,0,True
seremos,36,5813,0,True
cambie,36,5814,933,False
gravemente,36,5815,0,True
camello,36,5816,934,False
reconocimiento,36,5817,0,True
basa,36,5818,0,True
fábricas,36,5819,0,True
delicado,36,5820,0,True
cantaba,36,5821,0,True
cerradas,36,5822,0,True
despedirse,36,5823,0,True
enseñaré,36,5824,0,True
intentaron,36,5825,0,True
presupuesto,36,5826,935,False
invité,36,5827,0,True
sucediendo,36,5828,0,True
barca,36,5829,92,False
ático,36,5830,936,False
llamarte,36,5831,0,True
entres,36,5832,0,True
atrae,36,5833,0,True
resistencia,36,5834,937,False
realista,36,5835,0,True
saque,36,5836,0,True
oficiales,36,5837,0,True
compone,36,5838,0,True
terremotos,36,5839,275,False
bolígrafos,36,5840,307,False
archivos,36,5841,609,False
hipótesis,36,5842,938,False
cambiará,36,5843,0,True
ruina,36,5844,715,False
suenan,36,5845,0,True
copias,36,5846,0,True
visible,36,5847,939,False
pierden,36,5848,0,True
alojamiento,36,5849,940,False
bastón,36,5850,0,True
hidrógeno,36,5851,941,False
algodón,36,5852,942,False
hígado,36,5853,943,False
volvía,36,5854,0,True
factor,36,5855,868,False
jugué,36,5856,0,True
marcas,36,5857,0,True
caminata,36,5858,0,True
claras,36,5859,0,True
dirías,36,5860,0,True
tigres,36,5861,601,False
cultivo,36,5862,0,True
perdidos,36,5863,0,True
pulpo,36,5864,0,True
traicionó,36,5865,910,False
bruno,36,5866,0,True
capitalismo,36,5867,944,False
gala,36,5868,0,True
apropiado,36,5869,0,True
creativo,36,5870,0,True
inmenso,36,5871,0,True
añade,36,5872,353,False
oliva,36,5873,0,True
suelto,36,5874,0,True
descansa,36,5875,0,True
aniversario,36,5876,67,False
maldito,36,5877,0,True
construida,36,5878,0,True
susto,36,5879,0,True
calientes,36,5880,0,True
araceli,36,5881,0,True
resultan,36,5882,0,True
